cohort_id,gene,effect_size,log2fc,pvalue,n_prog,n_nonprog
GSE79362,TNRC6A,-0.21902381609771687,-0.11001588398089623,0.31722595732306774,33,74
GSE79362,TNRC6B,0.09331939427674665,0.03604082263959363,0.6639607247058243,33,74
GSE79362,TNRC6C,-0.13261306308671258,-0.06972960078910528,0.5341650780497135,33,74
GSE79362,TNS1,0.21896348309069072,0.2850889208183478,0.33771444733970746,33,74
GSE79362,TNS3,0.3775718002286337,0.2660258423903441,0.09831287802758475,33,74
GSE79362,TNXB,-0.23076938311397857,-0.22725817650826396,0.22818585852405626,33,74
GSE79362,TOB1,0.06066079435867659,0.029942315357438964,0.7763034785541489,33,74
GSE79362,TOB2,0.12210601231677193,0.08375914416864827,0.5469200392506486,33,74
GSE79362,TOE1,-0.02494517824001678,-0.008634013308403965,0.903663572413677,33,74
GSE79362,TOLLIP,0.28241287310937957,0.11188583903787475,0.16929190118922233,33,74
GSE79362,TOM1,0.3968406390515533,0.16033138853579665,0.052976758902096334,33,74
GSE79362,TOM1L2,-0.01207634064667868,-0.0051428577611574156,0.9529243818013666,33,74
GSE79362,TOMM20,-0.2774005251959955,-0.12196050488401511,0.18570217488174268,33,74
GSE79362,TOMM22,-0.1904378796745071,-0.06706686999361366,0.3848913442093652,33,74
GSE79362,TOMM34,-0.12162971718287079,-0.045896420538283245,0.5652475809288708,33,74
GSE79362,TOMM40,-0.14517900379691143,-0.047924725862854345,0.4797433568320423,33,74
GSE79362,TOMM40L,-0.009394443894457547,-0.00389942997680226,0.9668725136029749,33,74
GSE79362,TOMM7,-0.32955823139189133,-0.2721680368596697,0.1100675988274071,33,74
GSE79362,TONSL,-0.4883036594203572,-0.21271863443926442,0.017367213225078067,33,74
GSE79362,TOP1,0.12976950007049648,0.0468034177172818,0.5385975050550669,33,74
GSE79362,TOP1MT,-0.5334673146684242,-0.28994532236644055,0.005592884914631474,33,74
GSE79362,TOP2A,-0.09161368422817137,-0.07422318612995138,0.6725305174694722,33,74
GSE79362,TOP2B,-0.24500517353151235,-0.0854930458689509,0.24582232111207228,33,74
GSE79362,TOP3A,0.12963245473208598,0.04962460632196297,0.5496427675923429,33,74
GSE79362,TOP3B,-0.4277168399673218,-0.14534957062981313,0.05271487841975136,33,74
GSE79362,TOPBP1,-0.08493177783726276,-0.028520959500784926,0.6745758855217785,33,74
GSE79362,TOPORS,0.11478486704459331,0.08777324535466802,0.5782575647024464,33,74
GSE79362,TOR1A,0.3244677416214072,0.10311823781410379,0.14733725713685586,33,74
GSE79362,TOR1AIP1,0.1643023933360953,0.06091265624581155,0.45275411364952656,33,74
GSE79362,TOR1AIP2,-0.09587687622219736,-0.053469318373529084,0.6547722970642116,33,74
GSE79362,TOR1B,0.4849910222979459,0.24947893056318637,0.05718463134680019,33,74
GSE79362,TOR2A,0.0635814403533154,0.0232182278265336,0.7486945371899967,33,74
GSE79362,TOR3A,-0.02785411128813481,-0.009976820752291005,0.895494233491413,33,74
GSE79362,TOX,-0.11642982290348905,-0.06556796251611896,0.5880688778475043,33,74
GSE79362,TOX2,0.38104194959852145,0.22335003408739507,0.10580940642428793,33,74
GSE79362,TOX4,0.27037429044284217,0.08589690181788256,0.2216467950306487,33,74
GSE79362,TP53,0.04151226999773421,0.01594785771408702,0.846059006105777,33,74
GSE79362,TP53BP1,-0.23814443400928667,-0.08596117794460767,0.2379422507185665,33,74
GSE79362,TP53BP2,0.03213890149454647,0.012455233319343506,0.8799572564812544,33,74
GSE79362,TP53I11,0.2729508097598909,0.17535652854443473,0.2638245514789938,33,74
GSE79362,TP53I13,-0.2977181339614987,-0.12183675432275187,0.1507786534267851,33,74
GSE79362,TP53I3,0.01804899262269742,0.009832675675094826,0.9273026910304332,33,74
GSE79362,TP53INP1,-0.08380205260253151,-0.05820473616349631,0.6903992006591732,33,74
GSE79362,TP53INP2,-0.08983016256158792,-0.08715987680546133,0.6487457850321156,33,74
GSE79362,TP53RK,-0.015350729977455393,-0.009085398545225054,0.9442003634480084,33,74
GSE79362,TP53TG1,-0.11393765607030892,-0.07022028425614835,0.5700883234541781,33,74
GSE79362,TPCN1,0.03337491973929185,0.014261183113037035,0.8758149956432709,33,74
GSE79362,TPCN2,0.13528623059001338,0.05835679146262862,0.5387875555531656,33,74
GSE79362,TPD52,-0.5439377453952585,-0.28144104849618046,0.01233743973893452,33,74
GSE79362,TPD52L2,0.26891071953904433,0.10055013532764079,0.22860555177696304,33,74
GSE79362,TPI1,-0.09429791711326987,-0.028503863643354777,0.6666251219823122,33,74
GSE79362,TPK1,-0.17646993241111353,-0.07124686993475926,0.3575612730436629,33,74
GSE79362,TPM1,0.07825061529145448,0.03586129138391936,0.7277664265126966,33,74
GSE79362,TPM2,-0.43771108816453164,-0.21448108316269376,0.02266795252712516,33,74
GSE79362,TPM3,0.12417943173567929,0.033798845966440894,0.5826607065063576,33,74
GSE79362,TPM4,0.2701910787571316,0.08739175422017809,0.23145637654040582,33,74
GSE79362,TPMT,-0.11840689458665395,-0.0640678206494858,0.5747247021347051,33,74
GSE79362,TPP1,0.18243675566152787,0.08387549403240335,0.3931769750667201,33,74
GSE79362,TPP2,-0.32537974146448606,-0.14301269588027488,0.13137590831835572,33,74
GSE79362,TPPP3,-0.11908008317015913,-0.08933993473528545,0.5379212199497292,33,74
GSE79362,TPR,-0.0902747809066316,-0.030009935251037234,0.648410024191712,33,74
GSE79362,TPRA1,0.09296384247151424,0.03200639953910134,0.6778620560185529,33,74
GSE79362,TPRG1,-0.19546626109895962,-0.18835446733162886,0.2599792010806099,33,74
GSE79362,TPRG1L,-0.04521133400927341,-0.015173147102000684,0.8359937323582418,33,74
GSE79362,TPRKB,-0.020367075069477103,-0.014807140876525793,0.9277898068531087,33,74
GSE79362,TPRN,-0.07618448909390382,-0.037254551668553404,0.7220308233456953,33,74
GSE79362,TPSAB1,0.037951934591884305,0.04687781992218221,0.8415912566578292,33,74
GSE79362,TPST1,0.06821576618434197,0.07148513095829934,0.739889731936451,33,74
GSE79362,TPST2,-0.12539134526351953,-0.04431084487685766,0.5513876999261977,33,74
GSE79362,TPT1,-0.3394063201184215,-0.23592076514215243,0.11934460992194006,33,74
GSE79362,TPX2,0.08188706374003574,0.061487485428354915,0.7074274959856346,33,74
GSE79362,TRA2A,-0.1480265471999963,-0.049367973877265214,0.4973271324144878,33,74
GSE79362,TRA2B,-0.19364810785725828,-0.0727738747545068,0.3750129428488014,33,74
GSE79362,TRABD,0.06685615948600257,0.020328122124603,0.741880715218496,33,74
GSE79362,TRAC,-0.07381641008101221,-0.029383475416674187,0.7251453292039798,33,74
GSE79362,TRADD,-0.005298898243141941,-0.001890060853813047,0.9785600100624522,33,74
GSE79362,TRAF1,-0.27143005218058674,-0.12982579178556186,0.1856011911537133,33,74
GSE79362,TRAF2,0.018623205488429762,0.006713089898852331,0.935278251004901,33,74
GSE79362,TRAF3,0.05865892922737014,0.021791295426703883,0.7847903351143001,33,74
GSE79362,TRAF3IP1,-0.31255349639871904,-0.16786130950125244,0.13469342015563063,33,74
GSE79362,TRAF3IP2,-0.13151563805559977,-0.04758132254986869,0.5475439138383642,33,74
GSE79362,TRAF3IP2-AS1,-0.5592701470697654,-0.41518084420825674,0.006862312936380552,33,74
GSE79362,TRAF3IP3,-0.26871723641729583,-0.08671622256860445,0.1938490161976245,33,74
GSE79362,TRAF4,-0.325483126972523,-0.13176993083718536,0.15690471968260314,33,74
GSE79362,TRAF5,-0.46883671594949683,-0.29587221140498166,0.01692520128685616,33,74
GSE79362,TRAF6,0.2001339355880129,0.08982225424788304,0.36785898077843326,33,74
GSE79362,TRAF7,0.0808379955379522,0.02417134554044864,0.7116507718794243,33,74
GSE79362,TRAFD1,0.6897705998860114,0.24779888482593115,0.004592549099353894,33,74
GSE79362,TRAIP,-0.5429160548064568,-0.3047440564392394,0.005625474464772807,33,74
GSE79362,TRAK1,0.0075668503338960184,0.0032123984721499355,0.9717750137445711,33,74
GSE79362,TRAK2,-0.11549585659704738,-0.06058175793123155,0.5844060751983917,33,74
GSE79362,TRAM1,-0.1881465930470619,-0.08105451763221794,0.38462050305384066,33,74
GSE79362,TRAM2,0.18952773560939598,0.12028804652725622,0.402633314332402,33,74
GSE79362,TRANK1,0.2574717661372241,0.12972471474571634,0.23183427634994386,33,74
GSE79362,TRAP1,-0.25107428148450694,-0.09669965103086042,0.22676655780141947,33,74
GSE79362,TRAPPC1,0.05288993441198189,0.015753287826635543,0.8042814463477803,33,74
GSE79362,TRAPPC10,-0.12924179762001414,-0.05625083149133303,0.5428273933683868,33,74
GSE79362,TRAPPC2,-0.20305524419195708,-0.10828693229497866,0.29618946998577445,33,74
GSE79362,TRAPPC2L,0.041060434820564845,0.016871045482524494,0.8406011562206319,33,74
GSE79362,TRAPPC3,0.22056245573114644,0.06275387009948652,0.3184414459547487,33,74
GSE79362,TRAPPC4,-0.08541939180855118,-0.03204958206674924,0.6728309701562489,33,74
GSE79362,TRAPPC5,0.0,0.0,,33,74
GSE79362,TRAPPC6A,0.01361360635437212,0.0051733859645111124,0.9460424329997436,33,74
GSE79362,TRAPPC6B,-0.2028598608299264,-0.12396510615620482,0.3333423402381721,33,74
GSE79362,TRAPPC8,-0.16926944187982512,-0.06885454539304803,0.43633541136625376,33,74
GSE79362,TRAPPC9,0.0407059568558677,0.01710307457431348,0.8429356722452689,33,74
GSE79362,TRAT1,-0.2247391237152332,-0.17727293127494992,0.2698890508026559,33,74
GSE79362,TRAV1-1,-0.08480920528725304,-0.08310777826202465,0.7105806500314074,33,74
GSE79362,TRAV1-2,-0.4046348096926143,-0.3352493808999988,0.03738809257810336,33,74
GSE79362,TRAV10,0.03996100278141067,0.03458931437508772,0.8437154132821297,33,74
GSE79362,TRAV12-1,-0.1296316905173051,-0.08125180197217041,0.5133373504129042,33,74
GSE79362,TRAV12-2,-0.1538001518093238,-0.11537731253752082,0.49959131974241644,33,74
GSE79362,TRAV12-3,0.04739231172502407,0.0357250254412671,0.8340507701619211,33,74
GSE79362,TRAV13-1,-0.3526481332184834,-0.2323759365429119,0.07423169370547159,33,74
GSE79362,TRAV13-2,-0.07065617424385279,-0.05178033668469251,0.7558407626359337,33,74
GSE79362,TRAV16,0.05264934371331957,0.031697150538259944,0.8215001468136337,33,74
GSE79362,TRAV17,-0.19802832958924418,-0.14762544968034863,0.3028533039654978,33,74
GSE79362,TRAV19,-0.23917953470145334,-0.19475879110224348,0.2210439060680185,33,74
GSE79362,TRAV2,-0.18418915284413376,-0.1006528390503183,0.3485500308357101,33,74
GSE79362,TRAV20,-0.0803682414714184,-0.06425769843199092,0.6613475723970135,33,74
GSE79362,TRAV21,-0.03905391484056883,-0.03199232990732703,0.8720966929037375,33,74
GSE79362,TRAV23DV6,0.2687995372235793,0.202372404738552,0.23201013595087683,33,74
GSE79362,TRAV26-1,-0.11233917945806239,-0.08785286213416166,0.579780922923467,33,74
GSE79362,TRAV27,0.01752970928843157,0.013056152825446254,0.9321891196638095,33,74
GSE79362,TRAV29DV5,-0.19208951155664422,-0.11761803253437186,0.3599430538690046,33,74
GSE79362,TRAV3,-0.14428182164101558,-0.11734048443022882,0.4788861403088662,33,74
GSE79362,TRAV30,-0.0671482425248362,-0.08047851171381248,0.772348330964099,33,74
GSE79362,TRAV4,-0.05809067925593628,-0.04209866137079121,0.7799655034661233,33,74
GSE79362,TRAV41,-0.23203461428403688,-0.20059022604618404,0.2020587037855757,33,74
GSE79362,TRAV5,-0.4427367704670737,-0.35938590237050505,0.017494193274691594,33,74
GSE79362,TRAV6,-0.14010823288155702,-0.13567462634774285,0.49904612311550967,33,74
GSE79362,TRAV8-1,-0.09147763263018432,-0.06168848415746808,0.634004753291733,33,74
GSE79362,TRAV8-2,0.2170481562772039,0.13258370569598998,0.3422994711444005,33,74
GSE79362,TRAV8-3,-0.005627320509673361,-0.0025342608894343144,0.9793720940725789,33,74
GSE79362,TRAV8-4,-0.11554076059647167,-0.07388777336721031,0.6068828335440464,33,74
GSE79362,TRAV8-6,-0.13352108088915393,-0.0832536538565316,0.5433453431602773,33,74
GSE79362,TRAV9-2,0.01868156554891166,0.009875543169668433,0.9264171955310633,33,74
GSE79362,TRBC2,-0.09374104913028017,-0.038680853302023976,0.6713067142623047,33,74
GSE79362,TRBV10-2,0.12283825506568426,0.17267243038037172,0.5438148814916979,33,74
GSE79362,TRBV19,-0.3666637813790764,-0.2554906753541024,0.03328131152838449,33,74
GSE79362,TRBV2,-0.06328648434608881,-0.04143952864355338,0.7574284425419415,33,74
GSE79362,TRBV20-1,-0.014469616019325974,-0.007759457920323953,0.9502582991010897,33,74
GSE79362,TRBV24-1,-0.10361644230953045,-0.09440476167021261,0.623077422320473,33,74
GSE79362,TRBV27,-0.25044054164357665,-0.1910503570090185,0.19134557045819456,33,74
GSE79362,TRBV29-1,0.10899863559015814,0.06280786333163402,0.6241618499563593,33,74
GSE79362,TRBV3-1,0.15419719155698655,0.1129905261276587,0.5088755898173128,33,74
GSE79362,TRBV30,-0.2887236313964022,-0.2354786833132323,0.14727070482246973,33,74
GSE79362,TRBV4-1,-0.13667775581740174,-0.1743306192239089,0.463307708124577,33,74
GSE79362,TRBV4-2,-0.16312711374847175,-0.16063294855413623,0.37712684289229037,33,74
GSE79362,TRBV5-1,-0.19611423277026843,-0.12021979692116336,0.34213276631157874,33,74
GSE79362,TRBV5-4,-0.29490118136938775,-0.2248199554768604,0.13568353611985187,33,74
GSE79362,TRBV5-5,-0.1363224150790786,-0.12487038662635763,0.5353885042143822,33,74
GSE79362,TRBV5-6,-0.36930878700120906,-0.27765067149290257,0.029435534054524037,33,74
GSE79362,TRBV6-1,0.006549687379158952,0.003807119747953003,0.9769221671916705,33,74
GSE79362,TRBV6-4,-0.2579610465915763,-0.23031797625732198,0.20015713760438275,33,74
GSE79362,TRBV6-5,-0.22614306102482662,-0.17733295117658177,0.22727267010731836,33,74
GSE79362,TRBV6-6,-0.09787276904427188,-0.07250155161482974,0.6794328300053968,33,74
GSE79362,TRBV7-3,-0.24411059203092747,-0.24312458196728493,0.2503169494180413,33,74
GSE79362,TRBV7-6,-0.40582962909827697,-0.5635836997730665,0.010569450023054233,33,74
GSE79362,TRBV9,-0.16791949688299482,-0.10566955135329792,0.3927300914317827,33,74
GSE79362,TRDC,-0.28784962208981046,-0.194186932227721,0.17999033623275862,33,74
GSE79362,TRDMT1,-0.3960820023577254,-0.22915053366314275,0.05707655847621962,33,74
GSE79362,TRDV1,-0.1136528188831177,-0.12722338686834078,0.5405013659361175,33,74
GSE79362,TRDV2,-0.2842749532769294,-0.2459715591867786,0.15651790766551593,33,74
GSE79362,TRDV3,-0.0054533875631734745,-0.00837169867335108,0.9763263081345116,33,74
GSE79362,TREM1,0.1313501778835139,0.08096630040517638,0.5539783488041712,33,74
GSE79362,TREML1,0.10163821941690658,0.10140224047019775,0.6662013306486444,33,74
GSE79362,TREML2,0.25026799145621076,0.13740488894045377,0.2919458816073149,33,74
GSE79362,TREML4,0.1099144854640932,0.14131856533737785,0.636706518612367,33,74
GSE79362,TRERF1,-0.06352394843279732,-0.026437069458630447,0.7596114446434208,33,74
GSE79362,TREX2,0.1579230501480845,0.13649009407372525,0.48079073814712003,33,74
GSE79362,TRGC1,-0.3587772942564883,-0.2503856945815448,0.0736161511854457,33,74
GSE79362,TRGC2,-0.22801130480781362,-0.18096471727679386,0.1952840280574959,33,74
GSE79362,TRGV2,-0.331041587110048,-0.40719220270110545,0.06496309405070401,33,74
GSE79362,TRGV3,-0.22887888919201496,-0.2541247823609458,0.20331729303688922,33,74
GSE79362,TRGV4,-0.1136221554972691,-0.11937067119337197,0.5570804009713459,33,74
GSE79362,TRGV5P,-0.1235527927237766,-0.14044330070375488,0.524203369668373,33,74
GSE79362,TRGV7,-0.24687604617523232,-0.18222649580443173,0.24898747246486472,33,74
GSE79362,TRGV8,-0.15590680710034072,-0.1922500642531655,0.4065068421004472,33,74
GSE79362,TRGV9,0.1380990001383669,0.1096321869367074,0.513325664488925,33,74
GSE79362,TRIAP1,-0.37654487633625544,-0.22398304447540252,0.07379993123770524,33,74
GSE79362,TRIB1,0.2139394378255179,0.13061860094146738,0.37694093447671373,33,74
GSE79362,TRIB2,-0.30895492152707904,-0.16163948429931452,0.1555634856984592,33,74
GSE79362,TRIB3,0.24536746705061865,0.13467352653583387,0.29407035768697004,33,74
GSE79362,TRIM10,0.1071165795248283,0.12361844430139035,0.6471720471085511,33,74
GSE79362,TRIM11,0.07566917030387896,0.0294187338086509,0.7262480631553958,33,74
GSE79362,TRIM13,-0.2739897003459867,-0.14187798144011232,0.1743636715897434,33,74
GSE79362,TRIM14,0.03508443148395023,0.018135145164999145,0.8723138040684167,33,74
GSE79362,TRIM16,-0.016835263555267696,-0.012068441330169932,0.9426620137963446,33,74
GSE79362,TRIM16L,-0.18840830609974574,-0.14320829903315024,0.37828340055348253,33,74
GSE79362,TRIM21,0.6832876265119435,0.23946377424942966,0.003608803133603906,33,74
GSE79362,TRIM22,0.44240180522878403,0.2935002211790092,0.0852577866848879,33,74
GSE79362,TRIM23,-0.12825038206700454,-0.06857898026222387,0.5730049769183603,33,74
GSE79362,TRIM24,-0.0363877545737117,-0.013164937557135659,0.8650210212761449,33,74
GSE79362,TRIM25,0.5325466891008691,0.3018326367138311,0.031277966220548875,33,74
GSE79362,TRIM26,0.050466874653805345,0.020273518449478445,0.8228536372670969,33,74
GSE79362,TRIM27,0.0444400577768292,0.015256024931135315,0.8344260666720089,33,74
GSE79362,TRIM28,-0.0733142510604934,-0.024927144179496707,0.7225768161025113,33,74
GSE79362,TRIM3,-0.1628477512665592,-0.06716775497130456,0.44460410700546105,33,74
GSE79362,TRIM32,0.0777693836258798,0.05543475509599838,0.718557916525765,33,74
GSE79362,TRIM33,-0.0920843805726227,-0.043830972983305294,0.6653892118055524,33,74
GSE79362,TRIM35,-0.0013645642800081768,-0.0007094316431794923,0.9950425325289696,33,74
GSE79362,TRIM37,-0.2415562449116657,-0.1153349254889866,0.21609933889210392,33,74
GSE79362,TRIM38,0.27311789187068564,0.09873191219577215,0.23157541768820405,33,74
GSE79362,TRIM39,-0.13357514117283054,-0.06619428570756458,0.5214789063389569,33,74
GSE79362,TRIM4,-0.2692041103212477,-0.09095223736444602,0.18769314010809096,33,74
GSE79362,TRIM41,0.0058703063849142485,0.001953495531684446,0.9780231123264724,33,74
GSE79362,TRIM44,-0.15275382250023675,-0.0819502867386328,0.48063138688090334,33,74
GSE79362,TRIM46,0.054593672157411316,0.03054674391782264,0.8151704257130548,33,74
GSE79362,TRIM47,0.09244135413144644,0.055524293965903304,0.6683144343791572,33,74
GSE79362,TRIM5,0.3678050813896033,0.17938921967871213,0.1280545046561461,33,74
GSE79362,TRIM52,-0.191025968963826,-0.12397036809624229,0.3322464077887468,33,74
GSE79362,TRIM56,0.2268397536669583,0.14821006157827643,0.3254522750334451,33,74
GSE79362,TRIM58,0.002581240772781126,0.0032978977764370754,0.9898266064072196,33,74
GSE79362,TRIM62,0.1753022354822551,0.08347812124537857,0.4277520788690127,33,74
GSE79362,TRIM65,-0.1998491097669414,-0.1000229882121566,0.3175646874453245,33,74
GSE79362,TRIM66,-0.22100292214907327,-0.1379013439760559,0.2861066362333684,33,74
GSE79362,TRIM68,-0.33652361738295616,-0.1687025197260743,0.11704790414025569,33,74
GSE79362,TRIM69,0.20896755170269782,0.11515434044418171,0.3875615938650945,33,74
GSE79362,TRIM7,0.060405850170297655,0.0538240049760641,0.7660331478971972,33,74
GSE79362,TRIM8,0.24291585382508163,0.09125732639255091,0.2553582397136812,33,74
GSE79362,TRIM9,0.2822574419698028,0.28404728248758326,0.21564328194394955,33,74
GSE79362,TRIO,-0.09237394053433642,-0.05076543973681069,0.6425979179139623,33,74
GSE79362,TRIOBP,0.32232913689960957,0.11704698864671492,0.15048697229184102,33,74
GSE79362,TRIP10,-0.2806027819753096,-0.1391540607177113,0.15217632539396347,33,74
GSE79362,TRIP11,-0.12209658884656033,-0.05236802486762304,0.5555981160788904,33,74
GSE79362,TRIP12,0.004345689955832056,0.001516525328595364,0.9828428795525219,33,74
GSE79362,TRIP4,-0.10320353329179155,-0.03473947725850479,0.6200730428028356,33,74
GSE79362,TRIP6,0.10713792389218557,0.03937277561372987,0.5936640449610324,33,74
GSE79362,TRIT1,-0.14942760929773977,-0.05659055136041591,0.45548985596571867,33,74
GSE79362,TRMT1,-0.4420754339468613,-0.147276345303343,0.03400861464074472,33,74
GSE79362,TRMT11,-0.30345322623849835,-0.19732089235415984,0.1313825931468428,33,74
GSE79362,TRMT112,-0.035288675280214614,-0.012372258122107738,0.875767552245303,33,74
