gene,posterior_mean,posterior_sd,ci95_low,ci95_high,post_prob_positive,tau2,n_cohorts,posterior_abs_mean
FAM174A,-0.49704642614935113,0.3130506520345281,-1.1106257041370262,0.11653285183832396,0.05617134936151552,0.18918232322082423,2,0.49704642614935113
FYN,-0.7714883630618761,0.48584560220603,-1.7237457433856949,0.18076901726194272,0.0561511877558874,0.4652691166267975,2,0.7714883630618761
RAI1,-0.6888623795283143,0.43357625076806444,-1.5386718310337206,0.16094707197709202,0.05605370580639435,0.3691546172345922,2,0.6888623795283143
HENMT1,-0.4989775596333442,0.31400917788109955,-1.1144355482802992,0.11648042901361089,0.056024093903558114,0.1903843909373302,2,0.4989775596333442
ANKRD27,-0.4342929225744973,0.2731329033563482,-0.9696334131529398,0.10104756800394515,0.0559126135408089,0.1423860429157324,2,0.4342929225744973
PCOLCE,-0.4785569348644795,0.30094327243750985,-1.068405748841999,0.11129187911303984,0.055896009750432796,0.17431512515119926,2,0.4785569348644795
ZNF37BP,-0.5930344121813924,0.37288965149930414,-1.3238981291200285,0.13782930475724364,0.05587514116952286,0.2712724268947507,2,0.5930344121813924
NAP1L2,-0.34841159995142756,0.21903363074154203,-0.77771751620485,0.08089431630199478,0.05584122439826189,0.08913893082896696,2,0.34841159995142756
MGAT2,-0.306722051727965,0.19276928329420231,-0.6845498469846015,0.0711057435286715,0.05578954134495362,0.06751120414484536,2,0.306722051727965
ABCC5,-0.6181609157609043,0.3882989138088549,-1.3792267868262598,0.14290495530445135,0.05569552195341132,0.29473079009450326,2,0.6181609157609043
PRPF19,-0.33280194092921567,0.2090419321597006,-0.7425241279622288,0.0769202461037975,0.05568849095855316,0.08058578566051597,2,0.33280194092921567
PTGDS,-0.21766271073665674,0.13671543097574057,-0.4856249554491082,0.05029953397579476,0.055682701770602805,0.03058981772215766,2,0.21766271073665674
DDX10,-0.7150761994841162,0.44890054027698484,-1.5949212584270063,0.16476885945877406,0.05558568316220136,0.39620105653939,2,0.7150761994841162
TOMM7,-0.09189298660483491,0.0576390417704235,-0.20486550847486495,0.02107953526519514,0.05543624986968282,0.0,2,0.09189298660483491
TNRC6C,-1.06406292498533,0.6661661780770562,-2.3697486340163603,0.24162278404570037,0.05510014637117422,0.8807307477766165,2,1.06406292498533
ZNF142,-0.6072145040179797,0.3800988830024745,-1.3522083147028297,0.13777930666687033,0.05507523317706359,0.2821291974265825,2,0.6072145040179797
FCF1,-0.46726940294460806,0.2923816438368698,-1.040337424864873,0.10579861897565679,0.05500492132452267,0.1641558749662322,2,0.46726940294460806
MRPS9,-0.8148952460489829,0.5096307519585277,-1.8137715198876971,0.18398102778973136,0.054911244437253814,0.5126239865438933,2,0.8148952460489829
CACNA2D2,-0.6165205525379894,0.3854528482867044,-1.37200813517993,0.13896703010395117,0.05485802250588967,0.2903265543479377,2,0.6165205525379894
KPNA2,-0.09222006677418108,0.0576390417704235,-0.20519258864421114,0.02075245509584897,0.054803910536924905,0.0,2,0.09222006677418108
ZFY,-0.17675829245001978,0.11035471534591056,-0.39305353452800446,0.03953694962796489,0.05460783023693161,0.017581512294852355,2,0.17675829245001978
FEZ1,-0.5885929319247756,0.36742856511104466,-1.3087529195424232,0.13156705569287197,0.05458611945307351,0.26318667636298243,2,0.5885929319247756
ATP9B,-0.48953814728477135,0.30550998944911834,-1.0883377266050434,0.1092614320355006,0.05453759259560603,0.17985392378930812,2,0.48953814728477135
THRA,-0.8647273913678152,0.5394543541145328,-1.9220579254322994,0.19260314269666912,0.054470997875806226,0.5751987246836346,2,0.8647273913678152
SLAIN1,-0.8544228663568015,0.533022062441056,-1.899146108741271,0.19030037602766814,0.054469708690157326,0.5614018139383671,2,0.8544228663568015
FNBP4,-0.8323866680293328,0.5189907745889155,-1.8496085862236071,0.1848352501649415,0.05437285617206711,0.5318797431235817,2,0.8323866680293328
BCL7A,-0.595443776461553,0.371005293838092,-1.3226141523842134,0.13172659946110732,0.05425275134027907,0.26846894382427,2,0.595443776461553
AP3M2,-0.8567455948270001,0.5337095742000282,-1.902816360259055,0.18932517060505505,0.054217688258232866,0.5628685894321803,2,0.8567455948270001
MAGEF1,-1.0705855149772248,0.6668294089049148,-2.3775711564308577,0.23640012647640818,0.05419340719153254,0.8824989125444368,2,1.0705855149772248
SLC30A4,-0.549864582332786,0.34240959282245426,-1.2209873842647965,0.12125821959922434,0.05415146615695282,0.22766852650659142,2,0.549864582332786
POLR2M,-0.5361223883180993,0.33378232414095116,-1.1903357436343636,0.1180909669981649,0.05411458550665699,0.21600142347408832,2,0.5361223883180993
RPA2,-0.7057958306913301,0.43907497765499426,-1.5663827868951188,0.15479112551245866,0.053976656989651095,0.37875147705234263,2,0.7057958306913301
GPD1L,-0.717850534576549,0.4464778001990076,-1.5929470229666038,0.15724595381350592,0.05393862879604494,0.39186255189261554,2,0.717850534576549
FANCD2,-0.7197941847397746,0.44727223802491045,-1.5964477712685992,0.15685940178904978,0.053775630691248466,0.39328259857690756,2,0.7197941847397746
PHYH,-0.36304881500121444,0.22557353529920524,-0.8051729441876567,0.07907531418522779,0.05375923753349038,0.09495357272129565,2,0.36304881500121444
STIP1,-0.23161803062321856,0.14377537120421413,-0.5134177581834782,0.05018169693704111,0.05359296324862445,0.03454715816692154,2,0.23161803062321856
SYTL2,-0.7890190914944903,0.4893775236285129,-1.7481990378063756,0.17016085481739496,0.05344928997538184,0.4721579019160383,2,0.7890190914944903
ATN1,-0.4393826554317605,0.27232986582745244,-0.9731491924535673,0.09438388159004624,0.05332656440583067,0.1415100376295794,2,0.4393826554317605
HIBCH,-0.3814519917592776,0.23634656426159728,-0.8446912577120083,0.08178727419345311,0.05326892750769957,0.1049050495720133,2,0.3814519917592776
CXCR6,-0.41117915958204804,0.25475230991960474,-0.9104936870244733,0.08813536786037723,0.05325991098577537,0.12298159279015017,2,0.41117915958204804
DHRS11,-0.30693019205507877,0.19012887061998202,-0.6795827784702435,0.06572239436008598,0.05322824534364601,0.06548965013600593,2,0.30693019205507877
PTPN22,-0.4849840134594618,0.30014329360790887,-1.0732648689309632,0.10329684201203954,0.05306428465220775,0.17335344847282474,2,0.4849840134594618
REXO4,-0.41660077673859464,0.25781635578975187,-0.9219208340865083,0.088719280609319,0.053059927395671225,0.1261224359077791,2,0.41660077673859464
LPIN1,-0.6202087824063701,0.3836970710913198,-1.372255041745357,0.1318374769326166,0.05300369360797419,0.28762568068038297,2,0.6202087824063701
NBPF11,-0.7056694750866129,0.43632221770404556,-1.5608610217865422,0.14952207161331632,0.052905396889120604,0.3739320008992579,2,0.7056694750866129
C2ORF42,-0.546557821810474,0.337923498960286,-1.2088878797726346,0.11577223615168664,0.05289586969392812,0.2215645909992197,2,0.546557821810474
ANKAR,-0.34551110134859414,0.21361434313367167,-0.7641952138905905,0.0731730111934023,0.05289029627307684,0.0844503040611477,2,0.34551110134859414
CDCA7,-0.3903777034229803,0.24132217520170707,-0.8633691668183261,0.08261375997236559,0.052867733878250334,0.1096579863238653,2,0.3903777034229803
ODF2L,-0.614412097020624,0.379765829984036,-1.3587531237893347,0.12992892974808656,0.05284520801115106,0.28162305445110186,2,0.614412097020624
KCTD9,-0.31223949546839097,0.19294617119323734,-0.6904139910071361,0.06593500007035419,0.0528019351666385,0.06764763051391512,2,0.31223949546839097
CWC27,-0.39246510046923405,0.24244095191241774,-0.8676493662175728,0.08271916527910472,0.05274440202169628,0.11074033458938441,2,0.39246510046923405
HIBADH,-0.6263820056470942,0.38686417920140104,-1.3846357968818404,0.13187178558765178,0.05271003484762987,0.29250651388420473,2,0.6263820056470942
ATP6V1E2,-0.3256077831776605,0.20105925169977976,-0.7196839165092288,0.06846835015390784,0.052673966660682414,0.0740395156033548,2,0.3256077831776605
GTPBP3,-0.7769238907830757,0.4793137361354826,-1.7163788136086215,0.1625310320424702,0.052518591160519934,0.4526606053164221,2,0.7769238907830757
PRDM4,-0.48559207538553834,0.2995475702133551,-1.0727053130037143,0.10152116223263769,0.05249970433869999,0.1726389759970392,2,0.48559207538553834
ZNF75A,-0.503376508625582,0.3104704241178221,-1.1118985398965133,0.10514552264534927,0.05247292581686025,0.1859647753653097,2,0.503376508625582
PLCG1,-1.0163504661526346,0.6264430705394529,-2.2441788844099624,0.21147795210469322,0.052357288485510634,0.7780380174000512,2,1.0163504661526346
ZNF563,-0.6875140820177956,0.423526180420585,-1.5176253956421422,0.1425972316065509,0.05226162739257467,0.35192689546016864,2,0.6875140820177956
CEP104,-0.19827048650739537,0.12203924066329985,-0.43746739820746305,0.04092642519267234,0.05211907266286653,0.023003144510343566,2,0.19827048650739537
GEN1,-0.37873836212610185,0.23296979888025773,-0.835359167931407,0.07788244367920333,0.05200703733667794,0.1017358296439596,2,0.37873836212610185
MMS22L,-0.4572405167266655,0.28124060489933617,-1.0084721023293644,0.09399106887603342,0.05199627772981058,0.1513749626877699,2,0.4572405167266655
LEO1,-0.5976566250918663,0.367605554414737,-1.3181635117447508,0.12285026156101819,0.051995086891083675,0.2634468583154236,2,0.5976566250918663
CHCHD7,-0.31253961196518304,0.19215225205088476,-0.6891580259849172,0.06407880205455108,0.05191946870817554,0.06703629370142726,2,0.31253961196518304
UNK,-0.6837955946536337,0.42040093636911263,-1.5077814299370944,0.140190240629827,0.05191826109024189,0.34665199041080763,2,0.6837955946536337
NAAA,-0.24634039862415122,0.15131103112464162,-0.5429100196284488,0.05022922238014635,0.051758210985447695,0.038991605082863916,2,0.24634039862415122
WDR19,-0.60701284434767,0.37275808207611405,-1.3376186852168535,0.12359299652151357,0.051716188037492505,0.2710762211446135,2,0.60701284434767
HSBP1L1,-0.3410494307007362,0.2094333392300843,-0.7515387755917013,0.06943991419022905,0.05171591019813665,0.08091332129568289,2,0.3410494307007362
TTC39B,-0.7045471573643834,0.4325049356256732,-1.5522568311907028,0.143162516461936,0.05165733734748301,0.3672989417423644,2,0.7045471573643834
TBC1D10C,-0.5622597501857297,0.34512828969755144,-1.2387111979929304,0.11419169762147108,0.05164247496425539,0.23140685807669695,2,0.5622597501857297
POLN,-0.09390435642937535,0.0576390417704235,-0.2068768782994054,0.019068165440654705,0.051637492166135945,0.0,2,0.09390435642937535
PHACTR4,-0.5233204606331174,0.32121000846268594,-1.152892077219982,0.10625115595374701,0.05163365858408464,0.1995323249068981,2,0.5233204606331174
UHRF2,-0.5481572169196411,0.3363819407543381,-1.2074658207981437,0.11115138695886151,0.05159642536997294,0.2194856784870153,2,0.5481572169196411
TRUB1,-0.48817520262227543,0.2995310963763441,-1.07525615151991,0.09890574627535909,0.051572090976095275,0.1726192385050745,2,0.48817520262227543
ZNF304,-0.8341493270592019,0.511647140898352,-1.8369777232199715,0.16867906910156794,0.05151678441130292,0.5167425547433417,2,0.8341493270592019
DNAJB4,-0.218392355327841,0.13392281540996062,-0.4808810735313638,0.04409636287568183,0.05147333448219271,0.029079628414223953,2,0.218392355327841
TLE1,-0.7241998268158018,0.4440208052731128,-1.594480605151103,0.1460809515194993,0.05144470986694033,0.38748668514646406,2,0.7241998268158018
RYK,-0.6955712767685482,0.42622315238435327,-1.5309686554418807,0.13982610190478417,0.051345898775410515,0.3565103523022283,2,0.6955712767685482
FCRL1,-0.6750431810701241,0.41354434032332704,-1.485590088103845,0.13550372596359694,0.0513043956051461,0.33521605541169913,2,0.6750431810701241
ZCCHC4,-0.7581907972634104,0.46420621889635605,-1.6680349863002681,0.1516533917734474,0.05120232895875132,0.42415229507365876,2,0.7581907972634104
NUP210,-0.8482148747500113,0.5193116247330104,-1.8660656592267117,0.16963590972668907,0.05119826334023975,0.5325460192415178,2,0.8482148747500113
ILF3,-0.8667809803784294,0.5305784084636389,-1.9067146609671617,0.17315270021030282,0.051165871808656616,0.5562036909551212,2,0.8667809803784294
DLEC1,-0.44873154768142137,0.27467656783310995,-0.9870976206343169,0.08963452527147414,0.05116382071719794,0.1440772182304669,2,0.44873154768142137
TMEM107,-0.3411366283463746,0.20876581054093996,-0.7503176170066169,0.06804436031386774,0.051122740202051875,0.08035509153365075,2,0.3411366283463746
NUDT8,-0.4461810181164802,0.2730209855840647,-0.9813021498612469,0.08894011362828652,0.05110453980092983,0.1422638010465969,2,0.4461810181164802
PCNP,-0.2777860762946571,0.16991312270821124,-0.6108157968027512,0.055243644213436915,0.05103802212476721,0.050936914954087364,2,0.2777860762946571
EFNA3,-0.1868049769034676,0.1141978344250997,-0.410632732376663,0.03702277856972783,0.050940579951376797,0.019304141928479582,2,0.1868049769034676
NHLRC2,-0.5102140816142476,0.31189470715674106,-1.12152770764146,0.10109954441296487,0.05093511478364715,0.1877375652181259,2,0.5102140816142476
MBIP,-0.5932521232520948,0.36263053348296087,-1.304007968878698,0.11750372237450857,0.05092309200745293,0.25618110486136325,2,0.5932521232520948
ITGAE,-0.17622686148978747,0.10771152040409207,-0.38734144148180794,0.03488771850223299,0.050909288378893636,0.016431230992123076,2,0.17622686148978747
ATAD5,-0.2019908580733603,0.1234500408629007,-0.4439529381646457,0.03997122201792508,0.050897257177090094,0.023694879097789983,2,0.2019908580733603
AGMAT,-0.8969440342165117,0.5481730504323231,-1.971363213063865,0.17747514463084169,0.050894424019166384,0.5941640438407711,2,0.8969440342165117
BTG3,-0.4388985871654614,0.268186985764863,-0.9645450792645929,0.08674790493367013,0.050863366192789694,0.13703170374640605,2,0.4388985871654614
CDK2AP1,-0.24988251504331987,0.152674060620775,-0.5491236738600389,0.0493586437733991,0.050845982006597346,0.03981980794613555,2,0.24988251504331987
ENO2,-0.67483755014754,0.412250789965062,-1.4828490984790614,0.13317399818398146,0.05081954133309535,0.333079662924513,2,0.67483755014754
TTYH2,-0.09436514133106376,0.0576390417704235,-0.2073376632010938,0.018607380538966295,0.05079705762848574,0.0,2,0.09436514133106376
ZC3H8,-0.7241438087459112,0.4422601901002239,-1.59097378134235,0.14268616385052757,0.05077653437741109,0.38436591058811936,2,0.7241438087459112
DMTF1,-0.3285612039039786,0.20065321219363502,-0.7218414998035032,0.06471909199554604,0.05076740579996003,0.07371335516988843,2,0.3285612039039786
HMGN3,-0.5194637630220202,0.31699773976527834,-1.1407793329619658,0.10185180691792528,0.050638019382564625,0.1941558799082515,2,0.5194637630220202
TRAF5,-1.0042741397176391,0.6127093807385506,-2.2051845259651985,0.19663624652992007,0.050599243330624655,0.7440018179416142,2,1.0042741397176391
DKC1,-0.9539550354152494,0.5819396475665626,-2.094556744645712,0.18664667381521316,0.05057872989656681,0.6704839327478199,2,0.9539550354152494
CRY1,-0.7811557164405291,0.47632458707391306,-1.7147519071053985,0.15244047422434048,0.05050620802939426,0.4469475483500937,2,0.7811557164405291
SLC7A6,-0.9602890276224578,0.5846857117247362,-2.1062730226029407,0.18569496735802504,0.05025335233960804,0.6768911718367802,2,0.9602890276224578
TMEM181,-0.5940730944645651,0.36165251762060535,-1.3029120290009515,0.11476584007182133,0.05022637200600616,0.2547644096574057,2,0.5940730944645651
SLC41A1,-0.9333061765166121,0.5680276460744557,-2.0466403628225454,0.1800280097893211,0.05018477326692916,0.6384873297155624,2,0.9333061765166121
NOL6,-0.7534973723930607,0.458458864253934,-1.6520767463307713,0.1450820015446499,0.05013520195370663,0.4135466004468137,2,0.7534973723930607
FGFBP3,-0.42308522624281375,0.25727710559617856,-0.9273483532113237,0.0811779007256962,0.05003927949682935,0.12556694637275023,2,0.42308522624281375
BPHL,-0.6199118427430562,0.37696074360589343,-1.3587549002106072,0.11893121472449486,0.050036509558182896,0.2773777515772086,2,0.6199118427430562
FASLG,-0.6806159722600604,0.41365123421789735,-1.4913723913271393,0.1301404468070183,0.04994511177177147,0.3353928978595924,2,0.6806159722600604
TCTN1,-0.7030845553148009,0.4269292450878778,-1.5398658756870414,0.13369676505743955,0.04979537291933195,0.35771515043804264,2,0.7030845553148009
SGSM1,-0.6500911925532641,0.3947401564346409,-1.42378189916516,0.12359951405863201,0.04979095998322847,0.30481814685303177,2,0.6500911925532641
TRMT2B,-0.7221066145100898,0.4383881238680195,-1.5813473372914082,0.1371341082712284,0.04975994909742365,0.37754610938481264,2,0.7221066145100898
NUDT16L1,-0.5218119181364167,0.3167543373143729,-1.1426504192725875,0.0990265829997542,0.04974090335125114,0.19384737573407426,2,0.5218119181364167
LGALS4,-0.43447156937585846,0.26373258622178924,-0.9513874383705654,0.08244429961884842,0.04973850916474892,0.13229323145491897,2,0.43447156937585846
LMBRD1,-0.401593046346719,0.24324486670810444,-0.8783529850946037,0.0751668924011657,0.04937106232363642,0.11152116533626807,2,0.401593046346719
UBE2G2,-0.9042626614636284,0.5470268033114056,-1.9764351959539834,0.16790987302672655,0.049160343228658476,0.591653313100268,2,0.9042626614636284
CLINT1,-0.47464883238578204,0.28711194206697244,-1.037388238837048,0.08809057406548393,0.049146723796545166,0.15804862567629197,2,0.47464883238578204
